trade_date,ticker,rolling_vol_30d
2022-04-12,AAPL,0.302857
2022-04-13,AAPL,0.300795
2022-04-14,AAPL,0.313402
2022-04-18,AAPL,0.308716
2022-04-19,AAPL,0.30247
2022-04-20,AAPL,0.299984
2022-04-21,AAPL,0.284467
2022-04-22,AAPL,0.284998
2022-04-25,AAPL,0.275874
2022-04-26,AAPL,0.286686
2022-04-27,AAPL,0.274453
2022-04-28,AAPL,0.291857
2022-04-29,AAPL,0.310312
2022-05-02,AAPL,0.303995
2022-05-03,AAPL,0.304298
2022-05-04,AAPL,0.321439
2022-05-05,AAPL,0.356799
2022-05-06,AAPL,0.349762
2022-05-09,AAPL,0.35941
2022-05-10,AAPL,0.363196
2022-05-11,AAPL,0.381178
2022-05-12,AAPL,0.385669
2022-05-13,AAPL,0.399728
2022-05-16,AAPL,0.399864
2022-05-17,AAPL,0.400958
2022-05-18,AAPL,0.424961
2022-05-19,AAPL,0.426747
2022-05-20,AAPL,0.426737
2022-05-23,AAPL,0.44701
2022-05-24,AAPL,0.444971
2022-05-25,AAPL,0.442694
2022-05-26,AAPL,0.445946
2022-05-27,AAPL,0.458308
2022-05-31,AAPL,0.45834
2022-06-01,AAPL,0.455627
2022-06-02,AAPL,0.459253
2022-06-03,AAPL,0.470376
2022-06-06,AAPL,0.465724
2022-06-07,AAPL,0.468627
2022-06-08,AAPL,0.457392
2022-06-09,AAPL,0.467832
2022-06-10,AAPL,0.456758
2022-06-13,AAPL,0.457745
2022-06-14,AAPL,0.458582
2022-06-15,AAPL,0.462408
2022-06-16,AAPL,0.452065
2022-06-17,AAPL,0.432177
2022-06-21,AAPL,0.444892
2022-06-22,AAPL,0.436764
2022-06-23,AAPL,0.439095
2022-06-24,AAPL,0.421771
2022-06-27,AAPL,0.414678
2022-06-28,AAPL,0.412221
2022-06-29,AAPL,0.413525
2022-06-30,AAPL,0.408592
2022-07-01,AAPL,0.379576
2022-07-05,AAPL,0.376265
2022-07-06,AAPL,0.377011
2022-07-07,AAPL,0.36579
2022-07-08,AAPL,0.360998
2022-07-11,AAPL,0.364076
2022-07-12,AAPL,0.358747
2022-07-13,AAPL,0.338837
2022-07-14,AAPL,0.343823
2022-07-15,AAPL,0.345304
2022-07-18,AAPL,0.346991
2022-07-19,AAPL,0.336855
2022-07-20,AAPL,0.338449
2022-07-21,AAPL,0.337545
2022-07-22,AAPL,0.338171
2022-07-25,AAPL,0.320892
2022-07-26,AAPL,0.299289
2022-07-27,AAPL,0.285194
2022-07-28,AAPL,0.285264
2022-07-29,AAPL,0.292783
2022-08-01,AAPL,0.262666
2022-08-02,AAPL,0.266573
2022-08-03,AAPL,0.271495
2022-08-04,AAPL,0.27092
2022-08-05,AAPL,0.268386
2022-08-08,AAPL,0.263977
2022-08-09,AAPL,0.263928
2022-08-10,AAPL,0.249274
2022-08-11,AAPL,0.250766
2022-08-12,AAPL,0.243379
2022-08-15,AAPL,0.242172
2022-08-16,AAPL,0.24093
2022-08-17,AAPL,0.240863
2022-08-18,AAPL,0.236752
2022-08-19,AAPL,0.244251
2022-08-22,AAPL,0.251003
2022-08-23,AAPL,0.251738
2022-08-24,AAPL,0.250989
2022-08-25,AAPL,0.248575
2022-08-26,AAPL,0.275371
2022-08-29,AAPL,0.271022
2022-08-30,AAPL,0.266931
2022-08-31,AAPL,0.266969
2022-09-01,AAPL,0.264015
2022-09-02,AAPL,0.266021
2022-09-06,AAPL,0.266237
2022-09-07,AAPL,0.265885
2022-09-08,AAPL,0.248842
2022-09-09,AAPL,0.25459
2022-09-12,AAPL,0.261176
2022-09-13,AAPL,0.310437
2022-09-14,AAPL,0.311049
2022-09-15,AAPL,0.292974
2022-09-16,AAPL,0.293914
2022-09-19,AAPL,0.304588
2022-09-20,AAPL,0.308734
2022-09-21,AAPL,0.313279
2022-09-22,AAPL,0.302077
2022-09-23,AAPL,0.303965
2022-09-26,AAPL,0.295506
2022-09-27,AAPL,0.295577
2022-09-28,AAPL,0.296367
2022-09-29,AAPL,0.31942
2022-09-30,AAPL,0.326038
2022-10-03,AAPL,0.342768
2022-10-04,AAPL,0.350341
2022-10-05,AAPL,0.350758
2022-10-06,AAPL,0.350374
2022-10-07,AAPL,0.357214
2022-10-10,AAPL,0.345572
2022-10-11,AAPL,0.344971
2022-10-12,AAPL,0.34356
2022-10-13,AAPL,0.359551
2022-10-14,AAPL,0.368294
2022-10-17,AAPL,0.379029
2022-10-18,AAPL,0.380203
2022-10-19,AAPL,0.378837
2022-10-20,AAPL,0.378252
2022-10-21,AAPL,0.382789
2022-10-24,AAPL,0.367411
2022-10-25,AAPL,0.333244
2022-10-26,AAPL,0.336497
2022-10-27,AAPL,0.343177
2022-10-28,AAPL,0.405881
2022-10-31,AAPL,0.40244
2022-11-01,AAPL,0.402756
2022-11-02,AAPL,0.412401
2022-11-03,AAPL,0.428373
2022-11-04,AAPL,0.426833
2022-11-07,AAPL,0.427008
2022-11-08,AAPL,0.426645
2022-11-09,AAPL,0.434732
2022-11-10,AAPL,0.486845
2022-11-11,AAPL,0.480219
2022-11-14,AAPL,0.474461
2022-11-15,AAPL,0.470267
2022-11-16,AAPL,0.471071
2022-11-17,AAPL,0.471707
2022-11-18,AAPL,0.45793
2022-11-21,AAPL,0.463318
2022-11-22,AAPL,0.463118
2022-11-23,AAPL,0.462627
2022-11-25,AAPL,0.458272
2022-11-28,AAPL,0.454865
2022-11-29,AAPL,0.452081
2022-11-30,AAPL,0.472159
2022-12-01,AAPL,0.472156
2022-12-02,AAPL,0.472165
2022-12-05,AAPL,0.466759
2022-12-06,AAPL,0.470321
2022-12-07,AAPL,0.467749
2022-12-08,AAPL,0.466513
2022-12-09,AAPL,0.458487
2022-12-12,AAPL,0.404212
2022-12-13,AAPL,0.40303
2022-12-14,AAPL,0.402394
2022-12-15,AAPL,0.410408
2022-12-16,AAPL,0.394542
2022-12-19,AAPL,0.396909
2022-12-20,AAPL,0.396634
2022-12-21,AAPL,0.402817
2022-12-22,AAPL,0.397286
2022-12-23,AAPL,0.297492
2022-12-27,AAPL,0.291194
2022-12-28,AAPL,0.300354
2022-12-29,AAPL,0.311668
2022-12-30,AAPL,0.312123
2023-01-03,AAPL,0.321555
2023-01-04,AAPL,0.323755
2023-01-05,AAPL,0.320709
2023-01-06,AAPL,0.338073
2023-01-09,AAPL,0.33763
2023-01-10,AAPL,0.335686
2023-01-11,AAPL,0.336353
2023-01-12,AAPL,0.331771
2023-01-13,AAPL,0.299343
2023-01-17,AAPL,0.30091
2023-01-18,AAPL,0.301
2023-01-19,AAPL,0.300736
2023-01-20,AAPL,0.299094
2023-01-23,AAPL,0.304546
2023-01-24,AAPL,0.303923
2023-01-25,AAPL,0.30407
2023-01-26,AAPL,0.303389
2023-01-27,AAPL,0.305305
2023-01-30,AAPL,0.307549
2023-01-31,AAPL,0.275361
2023-02-01,AAPL,0.271413
2023-02-02,AAPL,0.282565
2023-02-03,AAPL,0.287707
2023-02-06,AAPL,0.289786
2023-02-07,AAPL,0.281002
2023-02-08,AAPL,0.287746
2023-02-09,AAPL,0.284594
2023-02-10,AAPL,0.264523
2023-02-13,AAPL,0.259183
2023-02-14,AAPL,0.260628
2023-02-15,AAPL,0.228373
2023-02-16,AAPL,0.233738
2023-02-17,AAPL,0.23199
2023-02-21,AAPL,0.23359
2023-02-22,AAPL,0.233641
2023-02-23,AAPL,0.233673
2023-02-24,AAPL,0.237042
2023-02-27,AAPL,0.237155
2023-02-28,AAPL,0.237178
2023-03-01,AAPL,0.241633
2023-03-02,AAPL,0.240584
2023-03-03,AAPL,0.257508
2023-03-06,AAPL,0.257174
2023-03-07,AAPL,0.255561
2023-03-08,AAPL,0.255191
2023-03-09,AAPL,0.259245
2023-03-10,AAPL,0.260391
2023-03-13,AAPL,0.260225
2023-03-14,AAPL,0.25491
2023-03-15,AAPL,0.254153
2023-03-16,AAPL,0.258042
2023-03-17,AAPL,0.237847
2023-03-20,AAPL,0.231782
2023-03-21,AAPL,0.227114
2023-03-22,AAPL,0.223126
2023-03-23,AAPL,0.216941
2023-03-24,AAPL,0.216229
2023-03-27,AAPL,0.220107
2023-03-28,AAPL,0.214712
2023-03-29,AAPL,0.220714
2023-03-30,AAPL,0.219142
2023-03-31,AAPL,0.219742
2023-04-03,AAPL,0.218211
2023-04-04,AAPL,0.201024
2023-04-05,AAPL,0.205532
2023-04-06,AAPL,0.205631
2023-04-10,AAPL,0.203934
2023-04-11,AAPL,0.205757
2023-04-12,AAPL,0.206007
2023-04-13,AAPL,0.218042
2023-04-14,AAPL,0.218844
2023-04-17,AAPL,0.19925
2023-04-18,AAPL,0.194481
2023-04-19,AAPL,0.18804
2023-04-20,AAPL,0.189258
2023-04-21,AAPL,0.185719
2023-04-24,AAPL,0.178905
2023-04-25,AAPL,0.180343
2023-04-26,AAPL,0.177448
2023-04-27,AAPL,0.192273
2023-04-28,AAPL,0.187325
2023-05-01,AAPL,0.186
2023-05-02,AAPL,0.184094
2023-05-03,AAPL,0.183508
2023-05-04,AAPL,0.183924
2023-05-05,AAPL,0.224331
2023-05-08,AAPL,0.223987
2023-05-09,AAPL,0.222771
2023-05-10,AAPL,0.222854
2023-05-11,AAPL,0.217543
2023-05-12,AAPL,0.217656
2023-05-15,AAPL,0.214406
2023-05-16,AAPL,0.213674
2023-05-17,AAPL,0.21334
2023-05-18,AAPL,0.212597
2023-05-19,AAPL,0.212446
2023-05-22,AAPL,0.206941
2023-05-23,AAPL,0.211134
2023-05-24,AAPL,0.210238
2023-05-25,AAPL,0.189062
2023-05-26,AAPL,0.192025
2023-05-30,AAPL,0.193446
2023-05-31,AAPL,0.193017
2023-06-01,AAPL,0.196582
2023-06-02,AAPL,0.195112
2023-06-05,AAPL,0.194007
2023-06-06,AAPL,0.194512
2023-06-07,AAPL,0.193681
2023-06-08,AAPL,0.196739
2023-06-09,AAPL,0.182405
2023-06-12,AAPL,0.185711
2023-06-13,AAPL,0.186117
2023-06-14,AAPL,0.184263
2023-06-15,AAPL,0.183486
2023-06-16,AAPL,0.181326
2023-06-20,AAPL,0.129269
2023-06-21,AAPL,0.131025
2023-06-22,AAPL,0.132381
2023-06-23,AAPL,0.131112
2023-06-26,AAPL,0.134177
2023-06-27,AAPL,0.137039
2023-06-28,AAPL,0.136276
2023-06-29,AAPL,0.136016
2023-06-30,AAPL,0.147294
2023-07-03,AAPL,0.148057
2023-07-05,AAPL,0.150152
2023-07-06,AAPL,0.148077
2023-07-07,AAPL,0.140562
2023-07-10,AAPL,0.14639
2023-07-11,AAPL,0.146963
2023-07-12,AAPL,0.144366
2023-07-13,AAPL,0.142508
2023-07-14,AAPL,0.142369
2023-07-17,AAPL,0.143438
2023-07-18,AAPL,0.143689
2023-07-19,AAPL,0.141262
2023-07-20,AAPL,0.145385
2023-07-21,AAPL,0.144504
2023-07-24,AAPL,0.139557
2023-07-25,AAPL,0.13971
2023-07-26,AAPL,0.13428
2023-07-27,AAPL,0.135874
2023-07-28,AAPL,0.139865
2023-07-31,AAPL,0.137338
2023-08-01,AAPL,0.136663
2023-08-02,AAPL,0.145368
2023-08-03,AAPL,0.146113
2023-08-04,AAPL,0.196709
2023-08-07,AAPL,0.202205
2023-08-08,AAPL,0.202211
2023-08-09,AAPL,0.197805
2023-08-10,AAPL,0.19639
2023-08-11,AAPL,0.196199
2023-08-14,AAPL,0.185026
2023-08-15,AAPL,0.186103
2023-08-16,AAPL,0.185986
2023-08-17,AAPL,0.188422
2023-08-18,AAPL,0.188982
2023-08-21,AAPL,0.189779
2023-08-22,AAPL,0.191941
2023-08-23,AAPL,0.201415
2023-08-24,AAPL,0.212607
2023-08-25,AAPL,0.21676
2023-08-28,AAPL,0.211699
2023-08-29,AAPL,0.222598
2023-08-30,AAPL,0.229111
2023-08-31,AAPL,0.227658
2023-09-01,AAPL,0.228562
2023-09-05,AAPL,0.228228
2023-09-06,AAPL,0.248927
2023-09-07,AAPL,0.26015
2023-09-08,AAPL,0.26052
2023-09-11,AAPL,0.257686
2023-09-12,AAPL,0.260221
2023-09-13,AAPL,0.261325
2023-09-14,AAPL,0.261258
2023-09-15,AAPL,0.26096
2023-09-18,AAPL,0.230133
2023-09-19,AAPL,0.225524
2023-09-20,AAPL,0.232125
2023-09-21,AAPL,0.232106
2023-09-22,AAPL,0.232643
2023-09-25,AAPL,0.233706
2023-09-26,AAPL,0.240952
2023-09-27,AAPL,0.240246
2023-09-28,AAPL,0.240111
2023-09-29,AAPL,0.23699
2023-10-02,AAPL,0.240815
2023-10-03,AAPL,0.240671
2023-10-04,AAPL,0.240501
2023-10-05,AAPL,0.232441
2023-10-06,AAPL,0.224409
2023-10-09,AAPL,0.222785
2023-10-10,AAPL,0.221503
2023-10-11,AAPL,0.213268
2023-10-12,AAPL,0.205886
2023-10-13,AAPL,0.207377
2023-10-16,AAPL,0.205292
2023-10-17,AAPL,0.206003
2023-10-18,AAPL,0.181538
2023-10-19,AAPL,0.161776
2023-10-20,AAPL,0.166394
2023-10-23,AAPL,0.164979
2023-10-24,AAPL,0.158425
2023-10-25,AAPL,0.159476
2023-10-26,AAPL,0.171025
2023-10-27,AAPL,0.173019
2023-10-30,AAPL,0.169414
2023-10-31,AAPL,0.168416
2023-11-01,AAPL,0.168903
2023-11-02,AAPL,0.177008
2023-11-03,AAPL,0.177346
2023-11-06,AAPL,0.180888
2023-11-07,AAPL,0.170462
2023-11-08,AAPL,0.167767
2023-11-09,AAPL,0.168367
2023-11-10,AAPL,0.178646
2023-11-13,AAPL,0.178016
2023-11-14,AAPL,0.17877
2023-11-15,AAPL,0.178299
2023-11-16,AAPL,0.178761
2023-11-17,AAPL,0.175413
2023-11-20,AAPL,0.175672
2023-11-21,AAPL,0.175929
2023-11-22,AAPL,0.175202
2023-11-24,AAPL,0.176898
2023-11-27,AAPL,0.173515
2023-11-28,AAPL,0.173342
2023-11-29,AAPL,0.171803
2023-11-30,AAPL,0.169399
2023-12-01,AAPL,0.169172
2023-12-04,AAPL,0.165185
2023-12-05,AAPL,0.172669
2023-12-06,AAPL,0.174763
2023-12-07,AAPL,0.168253
2023-12-08,AAPL,0.145129
2023-12-11,AAPL,0.153979
2023-12-12,AAPL,0.152664
2023-12-13,AAPL,0.156402
2023-12-14,AAPL,0.151478
2023-12-15,AAPL,0.144915
2023-12-18,AAPL,0.146912
2023-12-19,AAPL,0.143382
2023-12-20,AAPL,0.144764
2023-12-21,AAPL,0.144658
2023-12-22,AAPL,0.145707
2023-12-26,AAPL,0.132237
2023-12-27,AAPL,0.129084
2023-12-28,AAPL,0.123509
2023-12-29,AAPL,0.124744
2024-01-02,AAPL,0.160279
2024-01-03,AAPL,0.161436
2024-01-04,AAPL,0.161924
2024-01-05,AAPL,0.161896
2024-01-08,AAPL,0.177387
2024-01-09,AAPL,0.176541
2024-01-10,AAPL,0.177498
2024-01-11,AAPL,0.177292
2024-01-12,AAPL,0.176901
2024-01-16,AAPL,0.179669
2024-01-17,AAPL,0.178507
2024-01-18,AAPL,0.201397
2024-01-19,AAPL,0.197095
2024-01-22,AAPL,0.199504
2024-01-23,AAPL,0.198311
2024-01-24,AAPL,0.197426
2024-01-25,AAPL,0.193873
2024-01-26,AAPL,0.194246
2024-01-29,AAPL,0.187818
2024-01-30,AAPL,0.19477
2024-01-31,AAPL,0.201194
2024-02-01,AAPL,0.205052
2024-02-02,AAPL,0.204325
2024-02-05,AAPL,0.205229
2024-02-06,AAPL,0.20712
2024-02-07,AAPL,0.206688
2024-02-08,AAPL,0.207114
2024-02-09,AAPL,0.207547
2024-02-12,AAPL,0.208716
2024-02-13,AAPL,0.210417
2024-02-14,AAPL,0.184562
2024-02-15,AAPL,0.183354
2024-02-16,AAPL,0.181254
2024-02-20,AAPL,0.181274
2024-02-21,AAPL,0.16747
2024-02-22,AAPL,0.170661
2024-02-23,AAPL,0.172109
2024-02-26,AAPL,0.173077
2024-02-27,AAPL,0.174774
2024-02-28,AAPL,0.172274
2024-02-29,AAPL,0.171974
2024-03-01,AAPL,0.142788
2024-03-04,AAPL,0.14915
2024-03-05,AAPL,0.159233
2024-03-06,AAPL,0.155992
2024-03-07,AAPL,0.156369
2024-03-08,AAPL,0.161822
2024-03-11,AAPL,0.167403
2024-03-12,AAPL,0.168352
2024-03-13,AAPL,0.16384
2024-03-14,AAPL,0.16121
2024-03-15,AAPL,0.154714
2024-03-18,AAPL,0.156517
2024-03-19,AAPL,0.159263
2024-03-20,AAPL,0.163564
2024-03-21,AAPL,0.197533
2024-03-22,AAPL,0.198848
2024-03-25,AAPL,0.198353
2024-03-26,AAPL,0.197896
2024-03-27,AAPL,0.208118
2024-03-28,AAPL,0.209389
2024-04-01,AAPL,0.21011
2024-04-02,AAPL,0.20981
2024-04-03,AAPL,0.210757
2024-04-04,AAPL,0.210044
2024-04-05,AAPL,0.207205
2024-04-08,AAPL,0.206424
2024-04-09,AAPL,0.207756
2024-04-10,AAPL,0.207051
2024-04-11,AAPL,0.244595
2024-04-12,AAPL,0.246002
2024-04-15,AAPL,0.252943
2024-04-16,AAPL,0.248533
2024-04-17,AAPL,0.236118
2024-04-18,AAPL,0.236086
2024-04-19,AAPL,0.238516
2024-04-22,AAPL,0.236983
2024-04-23,AAPL,0.235035
2024-04-24,AAPL,0.23807
2024-04-25,AAPL,0.236193
2024-04-26,AAPL,0.234085
2024-04-29,AAPL,0.244945
2024-04-30,AAPL,0.249821
2024-05-01,AAPL,0.246746
2024-05-02,AAPL,0.251545
2024-05-03,AAPL,0.2794
2024-05-06,AAPL,0.281159
2024-05-07,AAPL,0.27957
2024-05-08,AAPL,0.278315
2024-05-09,AAPL,0.273824
2024-05-10,AAPL,0.27258
2024-05-13,AAPL,0.274016
2024-05-14,AAPL,0.272449
2024-05-15,AAPL,0.273523
2024-05-16,AAPL,0.272479
2024-05-17,AAPL,0.272707
2024-05-20,AAPL,0.270952
2024-05-21,AAPL,0.27092
2024-05-22,AAPL,0.269377
2024-05-23,AAPL,0.253505
2024-05-24,AAPL,0.25616
2024-05-28,AAPL,0.245975
2024-05-29,AAPL,0.23696
2024-05-30,AAPL,0.23423
2024-05-31,AAPL,0.232292
2024-06-03,AAPL,0.227044
2024-06-04,AAPL,0.227316
2024-06-05,AAPL,0.227402
2024-06-06,AAPL,0.229124
2024-06-07,AAPL,0.230134
2024-06-10,AAPL,0.239182
2024-06-11,AAPL,0.303432
2024-06-12,AAPL,0.301119
2024-06-13,AAPL,0.298474
2024-06-14,AAPL,0.299035
2024-06-17,AAPL,0.258742
2024-06-18,AAPL,0.259701
2024-06-20,AAPL,0.271017
2024-06-21,AAPL,0.274403
2024-06-24,AAPL,0.273928
2024-06-25,AAPL,0.271968
2024-06-26,AAPL,0.272996
2024-06-27,AAPL,0.272965
2024-06-28,AAPL,0.278286
2024-07-01,AAPL,0.28738
2024-07-02,AAPL,0.288947
2024-07-03,AAPL,0.288938
2024-07-05,AAPL,0.292724
2024-07-08,AAPL,0.290152
2024-07-09,AAPL,0.279063
2024-07-10,AAPL,0.279779
2024-07-11,AAPL,0.292201
2024-07-12,AAPL,0.292506
2024-07-15,AAPL,0.293896
2024-07-16,AAPL,0.29422
2024-07-17,AAPL,0.308005
2024-07-18,AAPL,0.31682
2024-07-19,AAPL,0.316944
2024-07-22,AAPL,0.315599
2024-07-23,AAPL,0.314828
2024-07-24,AAPL,0.322036
2024-07-25,AAPL,0.252042
2024-07-26,AAPL,0.239344
2024-07-29,AAPL,0.238962
2024-07-30,AAPL,0.237558
2024-07-31,AAPL,0.234841
2024-08-01,AAPL,0.237855
2024-08-02,AAPL,0.229141
2024-08-05,AAPL,0.267857
2024-08-06,AAPL,0.269276
2024-08-07,AAPL,0.27136
2024-08-08,AAPL,0.26947
2024-08-09,AAPL,0.272054
2024-08-12,AAPL,0.268104
2024-08-13,AAPL,0.259731
2024-08-14,AAPL,0.25579
2024-08-15,AAPL,0.2581
2024-08-16,AAPL,0.251167
2024-08-19,AAPL,0.25046
2024-08-20,AAPL,0.250342
2024-08-21,AAPL,0.244028
2024-08-22,AAPL,0.236074
2024-08-23,AAPL,0.23489
2024-08-26,AAPL,0.229505
2024-08-27,AAPL,0.229764
2024-08-28,AAPL,0.219004
2024-08-29,AAPL,0.214442
2024-08-30,AAPL,0.214806
2024-09-03,AAPL,0.229146
2024-09-04,AAPL,0.229979
2024-09-05,AAPL,0.215123
2024-09-06,AAPL,0.21569
2024-09-09,AAPL,0.215644
2024-09-10,AAPL,0.215963
2024-09-11,AAPL,0.218234
2024-09-12,AAPL,0.214141
2024-09-13,AAPL,0.208285
2024-09-16,AAPL,0.222639
2024-09-17,AAPL,0.172483
2024-09-18,AAPL,0.175673
2024-09-19,AAPL,0.20003
2024-09-20,AAPL,0.196583
2024-09-23,AAPL,0.19561
2024-09-24,AAPL,0.195074
2024-09-25,AAPL,0.190172
2024-09-26,AAPL,0.190532
2024-09-27,AAPL,0.186888
2024-09-30,AAPL,0.196973
2024-10-01,AAPL,0.21499
2024-10-02,AAPL,0.214968
2024-10-03,AAPL,0.215441
2024-10-04,AAPL,0.214491
2024-10-07,AAPL,0.22207
2024-10-08,AAPL,0.228584
2024-10-09,AAPL,0.233347
2024-10-10,AAPL,0.232544
2024-10-11,AAPL,0.229553
2024-10-14,AAPL,0.234179
2024-10-15,AAPL,0.221249
2024-10-16,AAPL,0.221341
2024-10-17,AAPL,0.220806
2024-10-18,AAPL,0.221376
2024-10-21,AAPL,0.221618
2024-10-22,AAPL,0.221409
2024-10-23,AAPL,0.2299
2024-10-24,AAPL,0.22997
2024-10-25,AAPL,0.229949
2024-10-28,AAPL,0.213968
2024-10-29,AAPL,0.214006
2024-10-30,AAPL,0.214896
2024-10-31,AAPL,0.194803
2024-11-01,AAPL,0.198154
2024-11-04,AAPL,0.197377
2024-11-05,AAPL,0.197993
2024-11-06,AAPL,0.197833
2024-11-07,AAPL,0.206907
2024-11-08,AAPL,0.206911
2024-11-11,AAPL,0.198222
2024-11-12,AAPL,0.18025
2024-11-13,AAPL,0.18048
2024-11-14,AAPL,0.184153
2024-11-15,AAPL,0.188216
2024-11-18,AAPL,0.180023
2024-11-19,AAPL,0.172604
2024-11-20,AAPL,0.166096
2024-11-21,AAPL,0.166087
2024-11-22,AAPL,0.16576
2024-11-25,AAPL,0.163239
2024-11-26,AAPL,0.162409
2024-11-27,AAPL,0.160204
2024-11-29,AAPL,0.162549
2024-12-02,AAPL,0.161102
2024-12-03,AAPL,0.16401
2024-12-04,AAPL,0.163676
2024-12-05,AAPL,0.149444
2024-12-06,AAPL,0.149444
2024-12-09,AAPL,0.154846
2024-12-10,AAPL,0.153821
2024-12-11,AAPL,0.155188
2024-12-12,AAPL,0.147068
2024-12-13,AAPL,0.133906
2024-12-16,AAPL,0.12682
2024-12-17,AAPL,0.125513
2024-12-18,AAPL,0.145414
2024-12-19,AAPL,0.144303
2024-12-20,AAPL,0.141868
2024-12-23,AAPL,0.141121
2024-12-24,AAPL,0.134482
2024-12-26,AAPL,0.133843
2024-12-27,AAPL,0.143442
2024-12-30,AAPL,0.148996
2024-12-31,AAPL,0.14329
2025-01-02,AAPL,0.163612
2025-01-03,AAPL,0.164044
2025-01-06,AAPL,0.164539
2025-01-07,AAPL,0.168705
2025-01-08,AAPL,0.168312
2025-01-10,AAPL,0.180439
2025-01-13,AAPL,0.181146
2025-01-14,AAPL,0.181649
2025-01-15,AAPL,0.188078
2025-01-16,AAPL,0.21851
2025-01-17,AAPL,0.216129
2025-01-21,AAPL,0.232353
2025-01-22,AAPL,0.23338
2025-01-23,AAPL,0.233385
2025-01-24,AAPL,0.226767
2025-01-27,AAPL,0.247147
2025-01-28,AAPL,0.270653
2025-01-29,AAPL,0.270389
2025-01-30,AAPL,0.270938
2025-01-31,AAPL,0.268573
2025-02-03,AAPL,0.281129
2025-02-04,AAPL,0.284221
2025-02-05,AAPL,0.282999
2025-02-06,AAPL,0.276675
2025-02-07,AAPL,0.282562
2025-02-10,AAPL,0.279437
2025-02-11,AAPL,0.288373
2025-02-12,AAPL,0.293256
2025-02-13,AAPL,0.297917
2025-02-14,AAPL,0.299986
2025-02-18,AAPL,0.290297
2025-02-19,AAPL,0.29024
2025-02-20,AAPL,0.289834
2025-02-21,AAPL,0.287822
2025-02-24,AAPL,0.288252
2025-02-25,AAPL,0.278799
2025-02-26,AAPL,0.288689
2025-02-27,AAPL,0.290917
2025-02-28,AAPL,0.290624
2025-03-03,AAPL,0.268986
2025-03-04,AAPL,0.26998
2025-03-05,AAPL,0.252046
2025-03-06,AAPL,0.252081
2025-03-07,AAPL,0.25509
2025-03-10,AAPL,0.293114
2025-03-11,AAPL,0.290643
2025-03-12,AAPL,0.271995
2025-03-13,AAPL,0.284636
2025-03-14,AAPL,0.29147
2025-03-17,AAPL,0.291744
2025-03-18,AAPL,0.2775
2025-03-19,AAPL,0.272327
2025-03-20,AAPL,0.272431
2025-03-21,AAPL,0.27918
2025-03-24,AAPL,0.27391
2025-03-25,AAPL,0.276982
2025-03-26,AAPL,0.27025
2025-03-27,AAPL,0.266348
2025-03-28,AAPL,0.267719
2025-03-31,AAPL,0.271733
2025-04-01,AAPL,0.272567
2025-04-02,AAPL,0.272809
2025-04-03,AAPL,0.372711
2025-04-04,AAPL,0.418092
2025-04-07,AAPL,0.423299
2025-04-08,AAPL,0.437172
2025-04-09,AAPL,0.638873
2025-04-10,AAPL,0.647226
2025-04-11,AAPL,0.657179
2025-04-14,AAPL,0.66118
2025-04-15,AAPL,0.661097
2025-04-16,AAPL,0.668296
2025-04-17,AAPL,0.670542
2025-04-21,AAPL,0.668824
2025-04-22,AAPL,0.666368
2025-04-23,AAPL,0.666467
2025-04-24,AAPL,0.667171
2025-04-25,AAPL,0.660057
2025-04-28,AAPL,0.658158
2025-04-29,AAPL,0.658275
2025-04-30,AAPL,0.658179
2025-05-01,AAPL,0.657427
2025-05-02,AAPL,0.66611
2025-05-05,AAPL,0.669066
2025-05-06,AAPL,0.667885
2025-05-07,AAPL,0.66655
2025-05-08,AAPL,0.666842
2025-05-09,AAPL,0.666126
2025-05-12,AAPL,0.688298
2025-05-13,AAPL,0.686592
2025-05-14,AAPL,0.686447
2025-05-15,AAPL,0.686419
2025-05-16,AAPL,0.631256
2025-05-19,AAPL,0.593135
2025-05-20,AAPL,0.582285
2025-05-21,AAPL,0.565862
2025-05-22,AAPL,0.362944
2025-05-23,AAPL,0.352315
2025-05-27,AAPL,0.340417
2025-05-28,AAPL,0.334517
2025-05-29,AAPL,0.334541
2025-05-30,AAPL,0.314482
2025-06-02,AAPL,0.312424
2025-06-03,AAPL,0.307057
2025-06-04,AAPL,0.292209
2025-06-05,AAPL,0.285434
2025-06-06,AAPL,0.284364
2025-06-09,AAPL,0.28586
2025-06-10,AAPL,0.28621
2025-06-11,AAPL,0.290206
2025-06-12,AAPL,0.289513
2025-06-13,AAPL,0.290911
2025-06-16,AAPL,0.274109
2025-06-17,AAPL,0.262041
2025-06-18,AAPL,0.262408
2025-06-20,AAPL,0.267915
2025-06-23,AAPL,0.267497
2025-06-24,AAPL,0.267853
2025-06-25,AAPL,0.195285
2025-06-26,AAPL,0.192305
2025-06-27,AAPL,0.192387
2025-06-30,AAPL,0.202216
2025-07-01,AAPL,0.206025
2025-07-02,AAPL,0.213029
2025-07-03,AAPL,0.211376
2025-07-07,AAPL,0.206083
2025-07-08,AAPL,0.205592
2025-07-09,AAPL,0.183255
2025-07-10,AAPL,0.171093
2025-07-11,AAPL,0.172562
2025-07-14,AAPL,0.176674
2025-07-15,AAPL,0.176471
2025-07-16,AAPL,0.176591
2025-07-17,AAPL,0.175677
2025-07-18,AAPL,0.175816
2025-07-21,AAPL,0.172535
2025-07-22,AAPL,0.168596
2025-07-23,AAPL,0.163866
