trade_date,ticker,close_price,peak_price,drawdown
2022-09-13,AMZN,126.82,170.4045,-0.255771
2022-09-14,AMZN,128.55,170.4045,-0.245619
2022-09-15,AMZN,126.28,170.4045,-0.25894
2022-09-16,AMZN,123.53,170.4045,-0.275078
2022-09-19,AMZN,124.66,170.4045,-0.268447
2022-09-20,AMZN,122.19,170.4045,-0.282941
2022-09-21,AMZN,118.54,170.4045,-0.304361
2022-09-22,AMZN,117.31,170.4045,-0.311579
2022-09-23,AMZN,113.78,170.4045,-0.332295
2022-09-26,AMZN,115.15,170.4045,-0.324255
2022-09-27,AMZN,114.41,170.4045,-0.328598
2022-09-28,AMZN,118.01,170.4045,-0.307471
2022-09-29,AMZN,114.8,170.4045,-0.326309
2022-09-30,AMZN,113.0,170.4045,-0.336872
2022-10-03,AMZN,115.88,170.4045,-0.319971
2022-10-04,AMZN,121.09,170.4045,-0.289397
2022-10-05,AMZN,120.95,170.4045,-0.290218
2022-10-06,AMZN,120.3,170.4045,-0.294033
2022-10-07,AMZN,114.56,170.4045,-0.327717
2022-10-10,AMZN,113.67,170.4045,-0.33294
2022-10-11,AMZN,112.21,170.4045,-0.341508
2022-10-12,AMZN,112.9,170.4045,-0.337459
2022-10-13,AMZN,112.53,170.4045,-0.33963
2022-10-14,AMZN,106.9,170.4045,-0.372669
2022-10-17,AMZN,113.79,170.4045,-0.332236
2022-10-18,AMZN,116.36,170.4045,-0.317154
2022-10-19,AMZN,115.07,170.4045,-0.324724
2022-10-20,AMZN,115.25,170.4045,-0.323668
2022-10-21,AMZN,119.32,170.4045,-0.299784
2022-10-24,AMZN,119.82,170.4045,-0.29685
2022-10-25,AMZN,120.6,170.4045,-0.292272
2022-10-26,AMZN,115.66,170.4045,-0.321262
2022-10-27,AMZN,110.96,170.4045,-0.348843
2022-10-28,AMZN,103.41,170.4045,-0.39315
2022-10-31,AMZN,102.44,170.4045,-0.398842
2022-11-01,AMZN,96.79,170.4045,-0.431999
2022-11-02,AMZN,92.12,170.4045,-0.459404
2022-11-03,AMZN,89.3,170.4045,-0.475953
2022-11-04,AMZN,90.98,170.4045,-0.466094
2022-11-07,AMZN,90.53,170.4045,-0.468735
2022-11-08,AMZN,89.98,170.4045,-0.471962
2022-11-09,AMZN,86.14,170.4045,-0.494497
2022-11-10,AMZN,96.63,170.4045,-0.432938
2022-11-11,AMZN,100.79,170.4045,-0.408525
2022-11-14,AMZN,98.49,170.4045,-0.422022
2022-11-15,AMZN,98.94,170.4045,-0.419382
2022-11-16,AMZN,97.12,170.4045,-0.430062
2022-11-17,AMZN,94.85,170.4045,-0.443383
2022-11-18,AMZN,94.14,170.4045,-0.44755
2022-11-21,AMZN,92.46,170.4045,-0.457409
2022-11-22,AMZN,93.2,170.4045,-0.453066
2022-11-23,AMZN,94.13,170.4045,-0.447608
2022-11-25,AMZN,93.41,170.4045,-0.451834
2022-11-28,AMZN,93.95,170.4045,-0.448665
2022-11-29,AMZN,92.42,170.4045,-0.457643
2022-11-30,AMZN,96.54,170.4045,-0.433466
2022-12-01,AMZN,95.5,170.4045,-0.439569
2022-12-02,AMZN,94.13,170.4045,-0.447608
2022-12-05,AMZN,91.01,170.4045,-0.465918
2022-12-06,AMZN,88.25,170.4045,-0.482115
2022-12-07,AMZN,88.46,170.4045,-0.480882
2022-12-08,AMZN,90.35,170.4045,-0.469791
2022-12-09,AMZN,89.09,170.4045,-0.477185
2022-12-12,AMZN,90.55,170.4045,-0.468617
2022-12-13,AMZN,92.49,170.4045,-0.457233
2022-12-14,AMZN,91.58,170.4045,-0.462573
2022-12-15,AMZN,88.45,170.4045,-0.480941
2022-12-16,AMZN,87.86,170.4045,-0.484403
2022-12-19,AMZN,84.92,170.4045,-0.501656
2022-12-20,AMZN,85.19,170.4045,-0.500072
2022-12-21,AMZN,86.77,170.4045,-0.4908
2022-12-22,AMZN,83.79,170.4045,-0.508288
2022-12-23,AMZN,85.25,170.4045,-0.49972
2022-12-27,AMZN,83.04,170.4045,-0.512689
2022-12-28,AMZN,81.82,170.4045,-0.519848
2022-12-29,AMZN,84.18,170.4045,-0.505999
2022-12-30,AMZN,84.0,170.4045,-0.507055
2023-01-03,AMZN,85.82,170.4045,-0.496375
2023-01-04,AMZN,85.14,170.4045,-0.500365
2023-01-05,AMZN,83.12,170.4045,-0.512219
2023-01-06,AMZN,86.08,170.4045,-0.494849
2023-01-09,AMZN,87.36,170.4045,-0.487337
2023-01-10,AMZN,89.87,170.4045,-0.472608
2023-01-11,AMZN,95.09,170.4045,-0.441975
2023-01-12,AMZN,95.27,170.4045,-0.440919
2023-01-13,AMZN,98.12,170.4045,-0.424194
2023-01-17,AMZN,96.05,170.4045,-0.436341
2023-01-18,AMZN,95.46,170.4045,-0.439804
2023-01-19,AMZN,93.68,170.4045,-0.450249
2023-01-20,AMZN,97.25,170.4045,-0.429299
2023-01-23,AMZN,97.52,170.4045,-0.427715
2023-01-24,AMZN,96.32,170.4045,-0.434757
2023-01-25,AMZN,97.18,170.4045,-0.42971
2023-01-26,AMZN,99.22,170.4045,-0.417738
2023-01-27,AMZN,102.24,170.4045,-0.400016
2023-01-30,AMZN,100.55,170.4045,-0.409933
2023-01-31,AMZN,103.13,170.4045,-0.394793
2023-02-01,AMZN,105.15,170.4045,-0.382939
2023-02-02,AMZN,112.91,170.4045,-0.3374
2023-02-03,AMZN,103.39,170.4045,-0.393267
2023-02-06,AMZN,102.18,170.4045,-0.400368
2023-02-07,AMZN,102.11,170.4045,-0.400779
2023-02-08,AMZN,100.05,170.4045,-0.412868
2023-02-09,AMZN,98.24,170.4045,-0.423489
2023-02-10,AMZN,97.61,170.4045,-0.427186
2023-02-13,AMZN,99.54,170.4045,-0.41586
2023-02-14,AMZN,99.7,170.4045,-0.414922
2023-02-15,AMZN,101.16,170.4045,-0.406354
2023-02-16,AMZN,98.15,170.4045,-0.424018
2023-02-17,AMZN,97.2,170.4045,-0.429593
2023-02-21,AMZN,94.58,170.4045,-0.444968
2023-02-22,AMZN,95.79,170.4045,-0.437867
2023-02-23,AMZN,95.82,170.4045,-0.437691
2023-02-24,AMZN,93.5,170.4045,-0.451306
2023-02-27,AMZN,93.76,170.4045,-0.44978
2023-02-28,AMZN,94.23,170.4045,-0.447022
2023-03-01,AMZN,92.17,170.4045,-0.459111
2023-03-02,AMZN,92.13,170.4045,-0.459345
2023-03-03,AMZN,94.9,170.4045,-0.44309
2023-03-06,AMZN,93.75,170.4045,-0.449838
2023-03-07,AMZN,93.55,170.4045,-0.451012
2023-03-08,AMZN,93.92,170.4045,-0.448841
2023-03-09,AMZN,92.25,170.4045,-0.458641
2023-03-10,AMZN,90.73,170.4045,-0.467561
2023-03-13,AMZN,92.43,170.4045,-0.457585
2023-03-14,AMZN,94.88,170.4045,-0.443207
2023-03-15,AMZN,96.2,170.4045,-0.435461
2023-03-16,AMZN,100.04,170.4045,-0.412926
2023-03-17,AMZN,98.95,170.4045,-0.419323
2023-03-20,AMZN,97.71,170.4045,-0.4266
2023-03-21,AMZN,100.61,170.4045,-0.409581
2023-03-22,AMZN,98.7,170.4045,-0.42079
2023-03-23,AMZN,98.71,170.4045,-0.420731
2023-03-24,AMZN,98.13,170.4045,-0.424135
2023-03-27,AMZN,98.04,170.4045,-0.424663
2023-03-28,AMZN,97.24,170.4045,-0.429358
2023-03-29,AMZN,100.25,170.4045,-0.411694
2023-03-30,AMZN,102.0,170.4045,-0.401424
2023-03-31,AMZN,103.29,170.4045,-0.393854
2023-04-03,AMZN,102.41,170.4045,-0.399018
2023-04-04,AMZN,103.95,170.4045,-0.389981
2023-04-05,AMZN,101.1,170.4045,-0.406706
2023-04-06,AMZN,102.06,170.4045,-0.401072
2023-04-10,AMZN,102.17,170.4045,-0.400427
2023-04-11,AMZN,99.92,170.4045,-0.413631
2023-04-12,AMZN,97.83,170.4045,-0.425895
2023-04-13,AMZN,102.4,170.4045,-0.399077
2023-04-14,AMZN,102.51,170.4045,-0.398431
2023-04-17,AMZN,102.74,170.4045,-0.397082
2023-04-18,AMZN,102.3,170.4045,-0.399664
2023-04-19,AMZN,104.3,170.4045,-0.387927
2023-04-20,AMZN,103.81,170.4045,-0.390802
2023-04-21,AMZN,106.96,170.4045,-0.372317
2023-04-24,AMZN,106.21,170.4045,-0.376718
2023-04-25,AMZN,102.57,170.4045,-0.398079
2023-04-26,AMZN,104.98,170.4045,-0.383936
2023-04-27,AMZN,109.82,170.4045,-0.355533
2023-04-28,AMZN,105.45,170.4045,-0.381178
2023-05-01,AMZN,102.05,170.4045,-0.401131
2023-05-02,AMZN,103.63,170.4045,-0.391859
2023-05-03,AMZN,103.65,170.4045,-0.391741
2023-05-04,AMZN,104.0,170.4045,-0.389687
2023-05-05,AMZN,105.66,170.4045,-0.379946
2023-05-08,AMZN,105.83,170.4045,-0.378948
2023-05-09,AMZN,106.62,170.4045,-0.374312
2023-05-10,AMZN,110.19,170.4045,-0.353362
2023-05-11,AMZN,112.18,170.4045,-0.341684
2023-05-12,AMZN,110.26,170.4045,-0.352951
2023-05-15,AMZN,111.2,170.4045,-0.347435
2023-05-16,AMZN,113.4,170.4045,-0.334525
2023-05-17,AMZN,115.5,170.4045,-0.322201
2023-05-18,AMZN,118.15,170.4045,-0.30665
2023-05-19,AMZN,116.25,170.4045,-0.3178
2023-05-22,AMZN,115.01,170.4045,-0.325077
2023-05-23,AMZN,114.99,170.4045,-0.325194
2023-05-24,AMZN,116.75,170.4045,-0.314866
2023-05-25,AMZN,115.0,170.4045,-0.325135
2023-05-26,AMZN,120.11,170.4045,-0.295148
2023-05-30,AMZN,121.66,170.4045,-0.286052
2023-05-31,AMZN,120.58,170.4045,-0.29239
2023-06-01,AMZN,122.77,170.4045,-0.279538
2023-06-02,AMZN,124.25,170.4045,-0.270853
2023-06-05,AMZN,125.3,170.4045,-0.264691
2023-06-06,AMZN,126.61,170.4045,-0.257003
2023-06-07,AMZN,121.23,170.4045,-0.288575
2023-06-08,AMZN,124.25,170.4045,-0.270853
2023-06-09,AMZN,123.43,170.4045,-0.275665
2023-06-12,AMZN,126.57,170.4045,-0.257238
2023-06-13,AMZN,126.66,170.4045,-0.25671
2023-06-14,AMZN,126.42,170.4045,-0.258118
2023-06-15,AMZN,127.11,170.4045,-0.254069
2023-06-16,AMZN,125.49,170.4045,-0.263576
2023-06-20,AMZN,125.78,170.4045,-0.261874
2023-06-21,AMZN,124.83,170.4045,-0.267449
2023-06-22,AMZN,130.15,170.4045,-0.236229
2023-06-23,AMZN,129.33,170.4045,-0.241041
2023-06-26,AMZN,127.33,170.4045,-0.252778
2023-06-27,AMZN,129.18,170.4045,-0.241921
2023-06-28,AMZN,129.04,170.4045,-0.242743
2023-06-29,AMZN,127.9,170.4045,-0.249433
2023-06-30,AMZN,130.36,170.4045,-0.234997
2023-07-03,AMZN,130.22,170.4045,-0.235818
2023-07-05,AMZN,130.38,170.4045,-0.234879
2023-07-06,AMZN,128.36,170.4045,-0.246734
2023-07-07,AMZN,129.78,170.4045,-0.2384
2023-07-10,AMZN,127.13,170.4045,-0.253952
2023-07-11,AMZN,128.78,170.4045,-0.244269
2023-07-12,AMZN,130.8,170.4045,-0.232415
2023-07-13,AMZN,134.3,170.4045,-0.211875
2023-07-14,AMZN,134.68,170.4045,-0.209645
2023-07-17,AMZN,133.56,170.4045,-0.216218
2023-07-18,AMZN,132.83,170.4045,-0.220502
2023-07-19,AMZN,135.36,170.4045,-0.205655
2023-07-20,AMZN,129.96,170.4045,-0.237344
2023-07-21,AMZN,130.0,170.4045,-0.237109
2023-07-24,AMZN,128.8,170.4045,-0.244151
2023-07-25,AMZN,129.13,170.4045,-0.242215
2023-07-26,AMZN,128.15,170.4045,-0.247966
2023-07-27,AMZN,128.25,170.4045,-0.247379
2023-07-28,AMZN,132.21,170.4045,-0.22414
2023-07-31,AMZN,133.68,170.4045,-0.215514
2023-08-01,AMZN,131.69,170.4045,-0.227192
2023-08-02,AMZN,128.21,170.4045,-0.247614
2023-08-03,AMZN,128.91,170.4045,-0.243506
2023-08-04,AMZN,139.57,170.4045,-0.180949
2023-08-07,AMZN,142.22,170.4045,-0.165398
2023-08-08,AMZN,139.94,170.4045,-0.178778
2023-08-09,AMZN,137.85,170.4045,-0.191042
2023-08-10,AMZN,138.56,170.4045,-0.186876
2023-08-11,AMZN,138.41,170.4045,-0.187756
2023-08-14,AMZN,140.57,170.4045,-0.17508
2023-08-15,AMZN,137.67,170.4045,-0.192099
2023-08-16,AMZN,135.07,170.4045,-0.207357
2023-08-17,AMZN,133.98,170.4045,-0.213753
2023-08-18,AMZN,133.22,170.4045,-0.218213
2023-08-21,AMZN,134.68,170.4045,-0.209645
2023-08-22,AMZN,134.25,170.4045,-0.212169
2023-08-23,AMZN,135.52,170.4045,-0.204716
2023-08-24,AMZN,131.84,170.4045,-0.226312
2023-08-25,AMZN,133.26,170.4045,-0.217978
2023-08-28,AMZN,133.14,170.4045,-0.218683
2023-08-29,AMZN,134.91,170.4045,-0.208296
2023-08-30,AMZN,135.07,170.4045,-0.207357
2023-08-31,AMZN,138.01,170.4045,-0.190104
2023-09-01,AMZN,138.12,170.4045,-0.189458
2023-09-05,AMZN,137.27,170.4045,-0.194446
2023-09-06,AMZN,135.36,170.4045,-0.205655
2023-09-07,AMZN,137.85,170.4045,-0.191042
2023-09-08,AMZN,138.23,170.4045,-0.188813
2023-09-11,AMZN,143.1,170.4045,-0.160233
2023-09-12,AMZN,141.23,170.4045,-0.171207
2023-09-13,AMZN,144.85,170.4045,-0.149964
2023-09-14,AMZN,144.72,170.4045,-0.150727
2023-09-15,AMZN,140.39,170.4045,-0.176137
2023-09-18,AMZN,139.98,170.4045,-0.178543
2023-09-19,AMZN,137.63,170.4045,-0.192334
2023-09-20,AMZN,135.29,170.4045,-0.206066
2023-09-21,AMZN,129.33,170.4045,-0.241041
2023-09-22,AMZN,129.12,170.4045,-0.242274
2023-09-25,AMZN,131.27,170.4045,-0.229656
2023-09-26,AMZN,125.98,170.4045,-0.2607
2023-09-27,AMZN,125.98,170.4045,-0.2607
2023-09-28,AMZN,125.98,170.4045,-0.2607
2023-09-29,AMZN,127.12,170.4045,-0.25401
2023-10-02,AMZN,129.46,170.4045,-0.240278
2023-10-03,AMZN,124.72,170.4045,-0.268094
2023-10-04,AMZN,127.0,170.4045,-0.254715
2023-10-05,AMZN,125.96,170.4045,-0.260818
2023-10-06,AMZN,127.96,170.4045,-0.249081
2023-10-09,AMZN,128.26,170.4045,-0.24732
2023-10-10,AMZN,129.48,170.4045,-0.240161
2023-10-11,AMZN,131.83,170.4045,-0.22637
2023-10-12,AMZN,132.33,170.4045,-0.223436
2023-10-13,AMZN,129.79,170.4045,-0.238342
2023-10-16,AMZN,132.55,170.4045,-0.222145
2023-10-17,AMZN,131.47,170.4045,-0.228483
2023-10-18,AMZN,128.13,170.4045,-0.248083
2023-10-19,AMZN,128.4,170.4045,-0.246499
2023-10-20,AMZN,125.17,170.4045,-0.265454
2023-10-23,AMZN,126.56,170.4045,-0.257297
2023-10-24,AMZN,128.56,170.4045,-0.24556
2023-10-25,AMZN,121.39,170.4045,-0.287636
2023-10-26,AMZN,119.57,170.4045,-0.298317
2023-10-27,AMZN,127.74,170.4045,-0.250372
2023-10-30,AMZN,132.71,170.4045,-0.221206
2023-10-31,AMZN,133.09,170.4045,-0.218976
2023-11-01,AMZN,137.0,170.4045,-0.196031
2023-11-02,AMZN,138.07,170.4045,-0.189751
2023-11-03,AMZN,138.6,170.4045,-0.186641
2023-11-06,AMZN,139.74,170.4045,-0.179951
2023-11-07,AMZN,142.71,170.4045,-0.162522
2023-11-08,AMZN,142.08,170.4045,-0.166219
2023-11-09,AMZN,140.6,170.4045,-0.174904
2023-11-10,AMZN,143.56,170.4045,-0.157534
2023-11-13,AMZN,142.59,170.4045,-0.163226
2023-11-14,AMZN,145.8,170.4045,-0.144389
2023-11-15,AMZN,143.2,170.4045,-0.159647
2023-11-16,AMZN,142.83,170.4045,-0.161818
2023-11-17,AMZN,145.18,170.4045,-0.148027
2023-11-20,AMZN,146.13,170.4045,-0.142452
2023-11-21,AMZN,143.9,170.4045,-0.155539
2023-11-22,AMZN,146.71,170.4045,-0.139049
2023-11-24,AMZN,146.74,170.4045,-0.138873
2023-11-27,AMZN,147.73,170.4045,-0.133063
2023-11-28,AMZN,147.03,170.4045,-0.137171
2023-11-29,AMZN,146.32,170.4045,-0.141337
2023-11-30,AMZN,146.09,170.4045,-0.142687
2023-12-01,AMZN,147.03,170.4045,-0.137171
2023-12-04,AMZN,144.84,170.4045,-0.150022
2023-12-05,AMZN,146.88,170.4045,-0.138051
2023-12-06,AMZN,144.52,170.4045,-0.1519
2023-12-07,AMZN,146.88,170.4045,-0.138051
2023-12-08,AMZN,147.42,170.4045,-0.134882
2023-12-11,AMZN,145.89,170.4045,-0.143861
2023-12-12,AMZN,147.48,170.4045,-0.13453
2023-12-13,AMZN,148.84,170.4045,-0.126549
2023-12-14,AMZN,147.42,170.4045,-0.134882
2023-12-15,AMZN,149.97,170.4045,-0.119918
2023-12-18,AMZN,154.07,170.4045,-0.095857
2023-12-19,AMZN,153.79,170.4045,-0.0975
2023-12-20,AMZN,152.12,170.4045,-0.107301
2023-12-21,AMZN,153.84,170.4045,-0.097207
2023-12-22,AMZN,153.42,170.4045,-0.099672
2023-12-26,AMZN,153.41,170.4045,-0.09973
2023-12-27,AMZN,153.34,170.4045,-0.100141
2023-12-28,AMZN,153.38,170.4045,-0.099906
2023-12-29,AMZN,151.94,170.4045,-0.108357
2024-01-02,AMZN,149.93,170.4045,-0.120152
2024-01-03,AMZN,148.47,170.4045,-0.12872
2024-01-04,AMZN,144.57,170.4045,-0.151607
2024-01-05,AMZN,145.24,170.4045,-0.147675
2024-01-08,AMZN,149.1,170.4045,-0.125023
2024-01-09,AMZN,151.37,170.4045,-0.111702
2024-01-10,AMZN,153.73,170.4045,-0.097852
2024-01-11,AMZN,155.18,170.4045,-0.089343
2024-01-12,AMZN,154.62,170.4045,-0.09263
2024-01-16,AMZN,153.16,170.4045,-0.101197
2024-01-17,AMZN,151.71,170.4045,-0.109707
2024-01-18,AMZN,153.5,170.4045,-0.099202
2024-01-19,AMZN,155.34,170.4045,-0.088404
2024-01-22,AMZN,154.78,170.4045,-0.091691
2024-01-23,AMZN,156.02,170.4045,-0.084414
2024-01-24,AMZN,156.87,170.4045,-0.079426
2024-01-25,AMZN,157.75,170.4045,-0.074262
2024-01-26,AMZN,159.12,170.4045,-0.066222
2024-01-29,AMZN,161.26,170.4045,-0.053663
2024-01-30,AMZN,159.0,170.4045,-0.066926
2024-01-31,AMZN,155.2,170.4045,-0.089226
2024-02-01,AMZN,159.28,170.4045,-0.065283
2024-02-02,AMZN,171.81,171.81,0.0
2024-02-05,AMZN,170.31,171.81,-0.008731
2024-02-06,AMZN,169.15,171.81,-0.015482
2024-02-07,AMZN,170.53,171.81,-0.00745
2024-02-08,AMZN,169.84,171.81,-0.011466
2024-02-09,AMZN,174.45,174.45,0.0
2024-02-12,AMZN,172.34,174.45,-0.012095
2024-02-13,AMZN,168.64,174.45,-0.033305
2024-02-14,AMZN,170.98,174.45,-0.019891
2024-02-15,AMZN,169.8,174.45,-0.026655
2024-02-16,AMZN,169.51,174.45,-0.028318
2024-02-20,AMZN,167.08,174.45,-0.042247
2024-02-21,AMZN,168.59,174.45,-0.033591
2024-02-22,AMZN,174.58,174.58,0.0
2024-02-23,AMZN,174.99,174.99,0.0
2024-02-26,AMZN,174.73,174.99,-0.001486
2024-02-27,AMZN,173.54,174.99,-0.008286
2024-02-28,AMZN,173.16,174.99,-0.010458
2024-02-29,AMZN,176.76,176.76,0.0
2024-03-01,AMZN,178.22,178.22,0.0
2024-03-04,AMZN,177.58,178.22,-0.003591
2024-03-05,AMZN,174.12,178.22,-0.023005
2024-03-06,AMZN,173.51,178.22,-0.026428
2024-03-07,AMZN,176.82,178.22,-0.007855
2024-03-08,AMZN,175.35,178.22,-0.016104
2024-03-11,AMZN,171.96,178.22,-0.035125
2024-03-12,AMZN,175.39,178.22,-0.015879
2024-03-13,AMZN,176.56,178.22,-0.009314
2024-03-14,AMZN,178.75,178.75,0.0
2024-03-15,AMZN,174.42,178.75,-0.024224
2024-03-18,AMZN,174.48,178.75,-0.023888
2024-03-19,AMZN,175.9,178.75,-0.015944
2024-03-20,AMZN,178.15,178.75,-0.003357
2024-03-21,AMZN,178.15,178.75,-0.003357
2024-03-22,AMZN,178.87,178.87,0.0
2024-03-25,AMZN,179.71,179.71,0.0
2024-03-26,AMZN,178.3,179.71,-0.007846
2024-03-27,AMZN,179.83,179.83,0.0
2024-03-28,AMZN,180.38,180.38,0.0
2024-04-01,AMZN,180.97,180.97,0.0
2024-04-02,AMZN,180.69,180.97,-0.001547
2024-04-03,AMZN,182.41,182.41,0.0
2024-04-04,AMZN,180.0,182.41,-0.013212
2024-04-05,AMZN,185.07,185.07,0.0
2024-04-08,AMZN,185.19,185.19,0.0
2024-04-09,AMZN,185.67,185.67,0.0
2024-04-10,AMZN,185.95,185.95,0.0
2024-04-11,AMZN,189.05,189.05,0.0
2024-04-12,AMZN,186.13,189.05,-0.015446
2024-04-15,AMZN,183.62,189.05,-0.028723
2024-04-16,AMZN,183.32,189.05,-0.030309
2024-04-17,AMZN,181.28,189.05,-0.0411
2024-04-18,AMZN,179.22,189.05,-0.051997
2024-04-19,AMZN,174.63,189.05,-0.076276
2024-04-22,AMZN,177.23,189.05,-0.062523
2024-04-23,AMZN,179.54,189.05,-0.050304
2024-04-24,AMZN,176.59,189.05,-0.065908
2024-04-25,AMZN,173.67,189.05,-0.081354
2024-04-26,AMZN,179.62,189.05,-0.049881
2024-04-29,AMZN,180.96,189.05,-0.042793
2024-04-30,AMZN,175.0,189.05,-0.074319
2024-05-01,AMZN,179.0,189.05,-0.053161
2024-05-02,AMZN,184.72,189.05,-0.022904
2024-05-03,AMZN,186.21,189.05,-0.015022
2024-05-06,AMZN,188.7,189.05,-0.001851
2024-05-07,AMZN,188.76,189.05,-0.001534
2024-05-08,AMZN,188.0,189.05,-0.005554
2024-05-09,AMZN,189.5,189.5,0.0
2024-05-10,AMZN,187.48,189.5,-0.01066
2024-05-13,AMZN,186.57,189.5,-0.015462
2024-05-14,AMZN,187.07,189.5,-0.012823
2024-05-15,AMZN,185.99,189.5,-0.018522
2024-05-16,AMZN,183.63,189.5,-0.030976
2024-05-17,AMZN,184.7,189.5,-0.02533
2024-05-20,AMZN,183.54,189.5,-0.031451
2024-05-21,AMZN,183.15,189.5,-0.033509
2024-05-22,AMZN,183.13,189.5,-0.033615
2024-05-23,AMZN,181.05,189.5,-0.044591
2024-05-24,AMZN,180.75,189.5,-0.046174
2024-05-28,AMZN,182.15,189.5,-0.038786
2024-05-29,AMZN,182.02,189.5,-0.039472
2024-05-30,AMZN,179.32,189.5,-0.05372
2024-05-31,AMZN,176.44,189.5,-0.068918
2024-06-03,AMZN,178.34,189.5,-0.058892
2024-06-04,AMZN,179.34,189.5,-0.053615
2024-06-05,AMZN,181.28,189.5,-0.043377
2024-06-06,AMZN,185.0,189.5,-0.023747
2024-06-07,AMZN,184.3,189.5,-0.027441
2024-06-10,AMZN,187.06,189.5,-0.012876
2024-06-11,AMZN,187.23,189.5,-0.011979
2024-06-12,AMZN,186.89,189.5,-0.013773
2024-06-13,AMZN,183.83,189.5,-0.029921
2024-06-14,AMZN,183.66,189.5,-0.030818
2024-06-17,AMZN,184.06,189.5,-0.028707
2024-06-18,AMZN,182.81,189.5,-0.035303
2024-06-20,AMZN,186.1,189.5,-0.017942
2024-06-21,AMZN,189.08,189.5,-0.002216
2024-06-24,AMZN,185.57,189.5,-0.020739
2024-06-25,AMZN,186.34,189.5,-0.016675
2024-06-26,AMZN,193.61,193.61,0.0
2024-06-27,AMZN,197.85,197.85,0.0
2024-06-28,AMZN,193.25,197.85,-0.02325
2024-07-01,AMZN,197.2,197.85,-0.003285
2024-07-02,AMZN,200.0,200.0,0.0
2024-07-03,AMZN,197.59,200.0,-0.01205
2024-07-05,AMZN,200.0,200.0,0.0
2024-07-08,AMZN,199.29,200.0,-0.00355
2024-07-09,AMZN,199.34,200.0,-0.0033
2024-07-10,AMZN,199.79,200.0,-0.00105
2024-07-11,AMZN,195.05,200.0,-0.02475
2024-07-12,AMZN,194.49,200.0,-0.02755
2024-07-15,AMZN,192.72,200.0,-0.0364
2024-07-16,AMZN,193.02,200.0,-0.0349
2024-07-17,AMZN,187.93,200.0,-0.06035
2024-07-18,AMZN,183.75,200.0,-0.08125
2024-07-19,AMZN,183.13,200.0,-0.08435
2024-07-22,AMZN,182.55,200.0,-0.08725
2024-07-23,AMZN,186.41,200.0,-0.06795
2024-07-24,AMZN,180.83,200.0,-0.09585
2024-07-25,AMZN,179.85,200.0,-0.10075
2024-07-26,AMZN,182.5,200.0,-0.0875
2024-07-29,AMZN,183.2,200.0,-0.084
2024-07-30,AMZN,181.71,200.0,-0.09145
2024-07-31,AMZN,186.98,200.0,-0.0651
2024-08-01,AMZN,184.07,200.0,-0.07965
2024-08-02,AMZN,167.9,200.0,-0.1605
2024-08-05,AMZN,161.02,200.0,-0.1949
2024-08-06,AMZN,161.93,200.0,-0.19035
2024-08-07,AMZN,162.77,200.0,-0.18615
2024-08-08,AMZN,165.8,200.0,-0.171
2024-08-09,AMZN,166.94,200.0,-0.1653
2024-08-12,AMZN,166.8,200.0,-0.166
2024-08-13,AMZN,170.23,200.0,-0.14885
2024-08-14,AMZN,170.1,200.0,-0.1495
2024-08-15,AMZN,177.59,200.0,-0.11205
2024-08-16,AMZN,177.06,200.0,-0.1147
2024-08-19,AMZN,178.22,200.0,-0.1089
2024-08-20,AMZN,178.88,200.0,-0.1056
2024-08-21,AMZN,180.11,200.0,-0.09945
2024-08-22,AMZN,176.13,200.0,-0.11935
2024-08-23,AMZN,177.04,200.0,-0.1148
2024-08-26,AMZN,175.5,200.0,-0.1225
2024-08-27,AMZN,173.12,200.0,-0.1344
2024-08-28,AMZN,170.8,200.0,-0.146
2024-08-29,AMZN,172.12,200.0,-0.1394
2024-08-30,AMZN,178.5,200.0,-0.1075
2024-09-03,AMZN,176.25,200.0,-0.11875
2024-09-04,AMZN,173.33,200.0,-0.13335
2024-09-05,AMZN,177.89,200.0,-0.11055
2024-09-06,AMZN,171.39,200.0,-0.14305
2024-09-09,AMZN,175.4,200.0,-0.123
2024-09-10,AMZN,179.55,200.0,-0.10225
2024-09-11,AMZN,184.52,200.0,-0.0774
2024-09-12,AMZN,187.0,200.0,-0.065
2024-09-13,AMZN,186.49,200.0,-0.06755
2024-09-16,AMZN,184.89,200.0,-0.07555
2024-09-17,AMZN,186.88,200.0,-0.0656
2024-09-18,AMZN,186.43,200.0,-0.06785
2024-09-19,AMZN,189.87,200.0,-0.05065
2024-09-20,AMZN,191.6,200.0,-0.042
2024-09-23,AMZN,193.88,200.0,-0.0306
2024-09-24,AMZN,193.96,200.0,-0.0302
2024-09-25,AMZN,192.53,200.0,-0.03735
2024-09-26,AMZN,191.16,200.0,-0.0442
2024-09-27,AMZN,187.97,200.0,-0.06015
2024-09-30,AMZN,186.33,200.0,-0.06835
2024-10-01,AMZN,185.13,200.0,-0.07435
2024-10-02,AMZN,184.76,200.0,-0.0762
2024-10-03,AMZN,181.96,200.0,-0.0902
2024-10-04,AMZN,186.51,200.0,-0.06745
2024-10-07,AMZN,180.8,200.0,-0.096
2024-10-08,AMZN,182.72,200.0,-0.0864
2024-10-09,AMZN,185.17,200.0,-0.07415
2024-10-10,AMZN,186.65,200.0,-0.06675
2024-10-11,AMZN,188.82,200.0,-0.0559
2024-10-14,AMZN,187.54,200.0,-0.0623
2024-10-15,AMZN,187.69,200.0,-0.06155
