Date,Ticker,Close_Price
2022-04-05,AAPL,171.5211
2022-04-06,AAPL,168.3563
2022-04-07,AAPL,168.6601
2022-04-08,AAPL,166.6516
2022-04-11,AAPL,162.3993
2022-04-12,AAPL,164.2707
2022-04-13,AAPL,166.9553
2022-04-14,AAPL,161.9486
2022-04-18,AAPL,161.733
2022-04-19,AAPL,164.0159
2022-04-20,AAPL,163.8494
2022-04-21,AAPL,163.0557
2022-04-22,AAPL,158.5193
2022-04-25,AAPL,159.5873
2022-04-26,AAPL,153.6302
2022-04-27,AAPL,153.4049
2022-04-28,AAPL,160.3319
2022-04-29,AAPL,154.463
2022-05-02,AAPL,154.7668
2022-05-03,AAPL,156.2561
2022-05-04,AAPL,162.6638
2022-05-05,AAPL,153.6008
2022-05-06,AAPL,154.3269
2022-05-09,AAPL,149.2049
2022-05-10,AAPL,151.6089
2022-05-11,AAPL,143.7493
2022-05-12,AAPL,139.8833
2022-05-13,AAPL,144.3479
2022-05-16,AAPL,142.8073
2022-05-17,AAPL,146.4379
2022-05-18,AAPL,138.176
2022-05-19,AAPL,134.7711
2022-05-20,AAPL,135.0066
2022-05-23,AAPL,140.423
2022-05-24,AAPL,137.7246
2022-05-25,AAPL,137.8816
2022-05-26,AAPL,141.0804
2022-05-27,AAPL,146.8304
2022-05-31,AAPL,146.0453
2022-06-01,AAPL,145.9178
2022-06-02,AAPL,148.3709
2022-06-03,AAPL,142.6504
2022-06-06,AAPL,143.3961
2022-06-07,AAPL,145.9178
2022-06-08,AAPL,145.1819
2022-06-09,AAPL,139.9618
2022-06-10,AAPL,134.5552
2022-06-13,AAPL,129.4039
2022-06-14,AAPL,130.2673
2022-06-15,AAPL,132.8871
2022-06-16,AAPL,127.618
2022-06-17,AAPL,129.0899
2022-06-21,AAPL,133.3189
2022-06-22,AAPL,132.8087
2022-06-23,AAPL,135.6739
2022-06-24,AAPL,139.0002
2022-06-27,AAPL,139.0002
2022-06-28,AAPL,134.8594
2022-06-29,AAPL,136.6158
2022-06-30,AAPL,134.153
2022-07-01,AAPL,136.3214
2022-07-05,AAPL,138.9021
2022-07-06,AAPL,140.2365
2022-07-07,AAPL,143.6022
2022-07-08,AAPL,144.2792
2022-07-11,AAPL,142.1499
2022-07-12,AAPL,143.1213
2022-07-13,AAPL,142.7583
2022-07-14,AAPL,145.6823
2022-07-15,AAPL,147.3504
2022-07-18,AAPL,144.3086
2022-07-19,AAPL,148.1648
2022-07-20,AAPL,150.1665
2022-07-21,AAPL,152.4332
2022-07-22,AAPL,151.1968
2022-07-25,AAPL,150.0782
2022-07-26,AAPL,148.7536
2022-07-27,AAPL,153.8461
2022-07-28,AAPL,154.3956
2022-07-29,AAPL,159.4587
2022-08-01,AAPL,158.4775
2022-08-02,AAPL,157.0056
2022-08-03,AAPL,163.0107
2022-08-04,AAPL,162.6967
2022-08-05,AAPL,162.4708
2022-08-08,AAPL,161.9991
2022-08-09,AAPL,162.0483
2022-08-10,AAPL,166.293
2022-08-11,AAPL,165.5561
2022-08-12,AAPL,169.1032
2022-08-15,AAPL,170.1742
2022-08-16,AAPL,170.017
2022-08-17,AAPL,171.5106
2022-08-18,AAPL,171.1175
2022-08-19,AAPL,168.5333
2022-08-22,AAPL,164.6521
2022-08-23,AAPL,164.318
2022-08-24,AAPL,164.6128
2022-08-25,AAPL,167.0693
2022-08-26,AAPL,160.7709
2022-08-29,AAPL,158.5699
2022-08-30,AAPL,156.1429
2022-08-31,AAPL,154.4823
2022-09-01,AAPL,155.2095
2022-09-02,AAPL,153.0969
2022-09-06,AAPL,151.8392
2022-09-07,AAPL,153.2443
2022-09-08,AAPL,151.7704
2022-09-09,AAPL,154.6297
2022-09-12,AAPL,160.5842
2022-09-13,AAPL,151.1612
2022-09-14,AAPL,152.6056
2022-09-15,AAPL,149.7168
2022-09-16,AAPL,148.0759
2022-09-19,AAPL,151.79
2022-09-20,AAPL,154.1679
2022-09-21,AAPL,151.0433
2022-09-22,AAPL,150.0803
2022-09-23,AAPL,147.8106
2022-09-26,AAPL,148.1447
2022-09-27,AAPL,149.1174
2022-09-28,AAPL,147.2309
2022-09-29,AAPL,139.999
2022-09-30,AAPL,135.7936
2022-10-03,AAPL,139.9695
2022-10-04,AAPL,143.556
2022-10-05,AAPL,143.8508
2022-10-06,AAPL,142.8976
2022-10-07,AAPL,137.6506
2022-10-10,AAPL,137.9749
2022-10-11,AAPL,136.5599
2022-10-12,AAPL,135.9311
2022-10-13,AAPL,140.5001
2022-10-14,AAPL,135.9704
2022-10-17,AAPL,139.9302
2022-10-18,AAPL,141.2469
2022-10-19,AAPL,141.355
2022-10-20,AAPL,140.8932
2022-10-21,AAPL,144.7056
2022-10-24,AAPL,146.8476
2022-10-25,AAPL,149.6873
2022-10-26,AAPL,146.7494
2022-10-27,AAPL,142.2786
2022-10-28,AAPL,153.0281
2022-10-31,AAPL,150.6699
2022-11-01,AAPL,148.0267
2022-11-02,AAPL,142.5046
2022-11-03,AAPL,136.4617
2022-11-04,AAPL,136.196
2022-11-07,AAPL,136.7274
2022-11-08,AAPL,137.2983
2022-11-09,AAPL,132.7414
2022-11-10,AAPL,144.552
2022-11-11,AAPL,147.3373
2022-11-14,AAPL,145.9397
2022-11-15,AAPL,147.6719
2022-11-16,AAPL,146.4416
2022-11-17,AAPL,148.3412
2022-11-18,AAPL,148.9022
2022-11-21,AAPL,145.674
2022-11-22,AAPL,147.8097
2022-11-23,AAPL,148.6857
2022-11-25,AAPL,145.7724
2022-11-28,AAPL,141.9438
2022-11-29,AAPL,138.9419
2022-11-30,AAPL,145.6937
2022-12-01,AAPL,145.9692
2022-12-02,AAPL,145.4771
2022-12-05,AAPL,144.3158
2022-12-06,AAPL,140.6545
2022-12-07,AAPL,138.7155
2022-12-08,AAPL,140.3985
2022-12-09,AAPL,139.9163
2022-12-12,AAPL,142.2095
2022-12-13,AAPL,143.1741
2022-12-14,AAPL,140.9497
2022-12-15,AAPL,134.3456
2022-12-16,AAPL,132.387
2022-12-19,AAPL,130.2808
2022-12-20,AAPL,130.2119
2022-12-21,AAPL,133.3122
2022-12-22,AAPL,130.143
2022-12-23,AAPL,129.7789
2022-12-27,AAPL,127.9777
2022-12-28,AAPL,124.0507
2022-12-29,AAPL,127.5644
2022-12-30,AAPL,127.8793
2023-01-03,AAPL,123.096
2023-01-04,AAPL,124.3657
2023-01-05,AAPL,123.0468
2023-01-06,AAPL,127.5742
2023-01-09,AAPL,128.0958
2023-01-10,AAPL,128.6667
2023-01-11,AAPL,131.3831
2023-01-12,AAPL,131.3044
2023-01-13,AAPL,132.6331
2023-01-17,AAPL,133.7944
2023-01-18,AAPL,133.076
2023-01-19,AAPL,133.1351
2023-01-20,AAPL,135.694
2023-01-23,AAPL,138.8829
2023-01-24,AAPL,140.2805
2023-01-25,AAPL,139.621
2023-01-26,AAPL,141.6879
2023-01-27,AAPL,143.6268
2023-01-30,AAPL,140.743
2023-01-31,AAPL,142.0127
2023-02-01,AAPL,143.1347
2023-02-02,AAPL,148.4396
2023-02-03,AAPL,152.0615
2023-02-06,AAPL,149.3352
2023-02-07,AAPL,152.2092
2023-02-08,AAPL,149.5222
2023-02-09,AAPL,148.4888
2023-02-10,AAPL,148.8535
2023-02-13,AAPL,151.653
2023-02-14,AAPL,151.0123
2023-02-15,AAPL,153.1118
2023-02-16,AAPL,151.515
2023-02-17,AAPL,150.3716
2023-02-21,AAPL,146.3597
2023-02-22,AAPL,146.7835
2023-02-23,AAPL,147.2665
2023-02-24,AAPL,144.615
2023-02-27,AAPL,145.8077
2023-02-28,AAPL,145.3049
2023-03-01,AAPL,143.2349
2023-03-02,AAPL,143.8264
2023-03-03,AAPL,148.8732
2023-03-06,AAPL,151.6333
2023-03-07,AAPL,149.4351
2023-03-08,AAPL,150.687
2023-03-09,AAPL,148.4395
2023-03-10,AAPL,146.3794
2023-03-13,AAPL,148.3213
2023-03-14,AAPL,150.411
2023-03-15,AAPL,150.8053
2023-03-16,AAPL,153.6244
2023-03-17,AAPL,152.7866
2023-03-20,AAPL,155.1523
2023-03-21,AAPL,157.0054
2023-03-22,AAPL,155.5762
2023-03-23,AAPL,156.6604
2023-03-24,AAPL,157.9616
2023-03-27,AAPL,156.0197
2023-03-28,AAPL,155.3987
2023-03-29,AAPL,158.4742
2023-03-30,AAPL,160.0415
2023-03-31,AAPL,162.5452
2023-04-03,AAPL,163.797
2023-04-04,AAPL,163.2648
2023-04-05,AAPL,161.4215
2023-04-06,AAPL,162.3086
2023-04-10,AAPL,159.7162
2023-04-11,AAPL,158.5037
2023-04-12,AAPL,157.8137
2023-04-13,AAPL,163.1958
2023-04-14,AAPL,162.8508
2023-04-17,AAPL,162.8705
2023-04-18,AAPL,164.0928
2023-04-19,AAPL,165.2362
2023-04-20,AAPL,164.2702
2023-04-21,AAPL,162.6635
2023-04-24,AAPL,162.969
2023-04-25,AAPL,161.4313
2023-04-26,AAPL,161.4215
2023-04-27,AAPL,166.0051
2023-04-28,AAPL,167.2569
2023-05-01,AAPL,167.1682
2023-05-02,AAPL,166.1332
2023-05-03,AAPL,165.0587
2023-05-04,AAPL,163.4225
2023-05-05,AAPL,171.0914
2023-05-08,AAPL,171.0224
2023-05-09,AAPL,169.3171
2023-05-10,AAPL,171.0815
2023-05-11,AAPL,171.2688
2023-05-12,AAPL,170.341
2023-05-15,AAPL,169.8474
2023-05-16,AAPL,169.8474
2023-05-17,AAPL,170.4594
2023-05-18,AAPL,172.7889
2023-05-19,AAPL,172.8975
2023-05-22,AAPL,171.9499
2023-05-23,AAPL,169.344
2023-05-24,AAPL,169.6204
2023-05-25,AAPL,170.7555
2023-05-26,AAPL,173.164
2023-05-30,AAPL,175.0099
2023-05-31,AAPL,174.9605
2023-06-01,AAPL,177.7638
2023-06-02,AAPL,178.6127
2023-06-05,AAPL,177.2604
2023-06-06,AAPL,176.8952
2023-06-07,AAPL,175.5231
2023-06-08,AAPL,178.2376
2023-06-09,AAPL,178.6226
2023-06-12,AAPL,181.416
2023-06-13,AAPL,180.9422
2023-06-14,AAPL,181.5739
2023-06-15,AAPL,183.6074
2023-06-16,AAPL,182.5314
2023-06-20,AAPL,182.6203
2023-06-21,AAPL,181.5838
2023-06-22,AAPL,184.5846
2023-06-23,AAPL,184.2687
2023-06-26,AAPL,182.8769
2023-06-27,AAPL,185.6309
2023-06-28,AAPL,186.8055
2023-06-29,AAPL,187.1411
2023-06-30,AAPL,191.4645
2023-07-03,AAPL,189.974
2023-07-05,AAPL,188.8586
2023-07-06,AAPL,189.3324
2023-07-07,AAPL,188.217
2023-07-10,AAPL,186.1738
2023-07-11,AAPL,185.6506
2023-07-12,AAPL,187.3188
2023-07-13,AAPL,188.0788
2023-07-14,AAPL,188.2269
2023-07-17,AAPL,191.4843
2023-07-18,AAPL,191.2276
2023-07-19,AAPL,192.58
2023-07-20,AAPL,190.6354
2023-07-21,AAPL,189.4608
2023-07-24,AAPL,190.2603
2023-07-25,AAPL,191.119
2023-07-26,AAPL,191.9877
2023-07-27,AAPL,190.7242
2023-07-28,AAPL,193.3005
2023-07-31,AAPL,193.9125
2023-08-01,AAPL,193.0833
2023-08-02,AAPL,190.0925
2023-08-03,AAPL,188.7007
2023-08-04,AAPL,179.6393
2023-08-07,AAPL,176.5398
2023-08-08,AAPL,177.4776
2023-08-09,AAPL,175.8883
2023-08-10,AAPL,175.6712
2023-08-11,AAPL,175.7305
2023-08-14,AAPL,177.3812
2023-08-15,AAPL,175.3944
2023-08-16,AAPL,174.5247
2023-08-17,AAPL,171.9844
2023-08-18,AAPL,172.4688
2023-08-21,AAPL,173.8031
2023-08-22,AAPL,175.177
2023-08-23,AAPL,179.0219
2023-08-24,AAPL,174.3369
2023-08-25,AAPL,176.541
2023-08-28,AAPL,178.1027
2023-08-29,AAPL,181.9872
2023-08-30,AAPL,185.4763
2023-08-31,AAPL,185.6937
2023-09-01,AAPL,187.2653
2023-09-05,AAPL,187.5025
2023-09-06,AAPL,180.7912
2023-09-07,AAPL,175.5032
2023-09-08,AAPL,176.116
2023-09-11,AAPL,177.2823
2023-09-12,AAPL,174.2578
2023-09-13,AAPL,172.192
2023-09-14,AAPL,173.7043
2023-09-15,AAPL,172.9827
2023-09-18,AAPL,175.9084
2023-09-19,AAPL,176.9957
2023-09-20,AAPL,173.4572
2023-09-21,AAPL,171.9152
2023-09-22,AAPL,172.7652
2023-09-25,AAPL,174.0403
2023-09-26,AAPL,169.968
2023-09-27,AAPL,168.4558
2023-09-28,AAPL,168.7128
2023-09-29,AAPL,169.2268
2023-10-02,AAPL,171.7373
2023-10-03,AAPL,170.4029
2023-10-04,AAPL,171.6483
2023-10-05,AAPL,172.8839
2023-10-06,AAPL,175.434
2023-10-09,AAPL,176.9166
2023-10-10,AAPL,176.3236
2023-10-11,AAPL,177.7173
2023-10-12,AAPL,178.6167
2023-10-13,AAPL,176.7782
2023-10-16,AAPL,176.6497
2023-10-17,AAPL,175.0979
2023-10-18,AAPL,173.8031
2023-10-19,AAPL,173.4275
2023-10-20,AAPL,170.8774
2023-10-23,AAPL,170.996
2023-10-24,AAPL,171.4309
2023-10-25,AAPL,169.118
2023-10-26,AAPL,164.9568
2023-10-27,AAPL,166.2714
2023-10-30,AAPL,168.3174
2023-10-31,AAPL,168.7918
2023-11-01,AAPL,171.9548
2023-11-02,AAPL,175.5131
2023-11-03,AAPL,174.6037
2023-11-06,AAPL,177.1538
2023-11-07,AAPL,179.7139
2023-11-08,AAPL,180.7714
2023-11-09,AAPL,180.297
2023-11-10,AAPL,184.4835
2023-11-13,AAPL,182.8999
2023-11-14,AAPL,185.5128
2023-11-15,AAPL,186.0769
2023-11-16,AAPL,187.7595
2023-11-17,AAPL,187.7397
2023-11-20,AAPL,189.4816
2023-11-21,AAPL,188.6799
2023-11-22,AAPL,189.343
2023-11-24,AAPL,188.0168
2023-11-27,AAPL,187.8387
2023-11-28,AAPL,188.4424
2023-11-29,AAPL,187.423
2023-11-30,AAPL,187.997
2023-12-01,AAPL,189.2737
2023-12-04,AAPL,187.4823
2023-12-05,AAPL,191.4313
2023-12-06,AAPL,190.3426
2023-12-07,AAPL,192.2726
2023-12-08,AAPL,193.6978
2023-12-11,AAPL,191.1938
2023-12-12,AAPL,192.7081
2023-12-13,AAPL,195.9246
2023-12-14,AAPL,196.0731
2023-12-15,AAPL,195.5387
2023-12-18,AAPL,193.8759
2023-12-19,AAPL,194.9151
2023-12-20,AAPL,192.8268
2023-12-21,AAPL,192.6783
2023-12-22,AAPL,191.6095
2023-12-26,AAPL,191.0651
2023-12-27,AAPL,191.1641
2023-12-28,AAPL,191.5897
2023-12-29,AAPL,190.5505
2024-01-02,AAPL,183.7313
2024-01-03,AAPL,182.3556
2024-01-04,AAPL,180.0397
2024-01-05,AAPL,179.3172
2024-01-08,AAPL,183.6521
2024-01-09,AAPL,183.2365
2024-01-10,AAPL,184.2757
2024-01-11,AAPL,183.6818
2024-01-12,AAPL,184.0084
2024-01-16,AAPL,181.742
2024-01-17,AAPL,180.8018
2024-01-18,AAPL,186.6906
2024-01-19,AAPL,189.5904
2024-01-22,AAPL,191.8965
2024-01-23,AAPL,193.1732
2024-01-24,AAPL,192.5002
2024-01-25,AAPL,192.1736
2024-01-26,AAPL,190.4416
2024-01-29,AAPL,189.7587
2024-01-30,AAPL,186.1066
2024-01-31,AAPL,182.504
2024-02-01,AAPL,184.9388
2024-02-02,AAPL,183.9391
2024-02-05,AAPL,185.7503
2024-02-06,AAPL,187.3537
2024-02-07,AAPL,187.4626
2024-02-08,AAPL,186.3838
2024-02-09,AAPL,187.1468
2024-02-12,AAPL,185.4621
2024-02-13,AAPL,183.3712
2024-02-14,AAPL,182.4892
2024-02-15,AAPL,182.2018
2024-02-16,AAPL,180.6658
2024-02-20,AAPL,179.9225
2024-02-21,AAPL,180.6757
2024-02-22,AAPL,182.7072
2024-02-23,AAPL,180.8739
2024-02-26,AAPL,179.5261
2024-02-27,AAPL,180.9829
2024-02-28,AAPL,179.7838
2024-02-29,AAPL,179.1199
2024-03-01,AAPL,178.0397
2024-03-04,AAPL,173.5208
2024-03-05,AAPL,168.5857
2024-03-06,AAPL,167.5948
2024-03-07,AAPL,167.4758
2024-03-08,AAPL,169.1902
2024-03-11,AAPL,171.192
2024-03-12,AAPL,171.6677
2024-03-13,AAPL,169.5866
2024-03-14,AAPL,171.4397
2024-03-15,AAPL,171.0632
2024-03-18,AAPL,172.1533
2024-03-19,AAPL,174.492
2024-03-20,AAPL,177.0586
2024-03-21,AAPL,169.8244
2024-03-22,AAPL,170.7263
2024-03-25,AAPL,169.3091
2024-03-26,AAPL,168.1794
2024-03-27,AAPL,171.7469
2024-03-28,AAPL,169.9335
2024-04-01,AAPL,168.4965
2024-04-02,AAPL,167.3173
2024-04-03,AAPL,168.12
2024-04-04,AAPL,167.2975
2024-04-05,AAPL,168.0506
2024-04-08,AAPL,166.9308
2024-04-09,AAPL,168.1398
2024-04-10,AAPL,166.2668
2024-04-11,AAPL,173.4613
2024-04-12,AAPL,174.9577
2024-04-15,AAPL,171.1326
2024-04-16,AAPL,167.8524
2024-04-17,AAPL,166.4848
2024-04-18,AAPL,165.5335
2024-04-19,AAPL,163.5119
2024-04-22,AAPL,164.3443
2024-04-23,AAPL,165.3947
2024-04-24,AAPL,167.4957
2024-04-25,AAPL,168.3578
2024-04-26,AAPL,167.7731
2024-04-29,AAPL,171.9352
2024-04-30,AAPL,168.7938
2024-05-01,AAPL,167.7731
2024-05-02,AAPL,171.4695
2024-05-03,AAPL,181.7261
2024-05-06,AAPL,180.0712
2024-05-07,AAPL,180.755
2024-05-08,AAPL,181.0919
2024-05-09,AAPL,182.9054
2024-05-10,AAPL,181.6452
2024-05-13,AAPL,184.8504
2024-05-14,AAPL,185.9915
2024-05-15,AAPL,188.264
2024-05-16,AAPL,188.383
2024-05-17,AAPL,188.4128
2024-05-20,AAPL,189.5739
2024-05-21,AAPL,190.8738
2024-05-22,AAPL,189.4349
2024-05-23,AAPL,185.4458
2024-05-24,AAPL,188.522
2024-05-28,AAPL,188.5319
2024-05-29,AAPL,188.8296
2024-05-30,AAPL,189.8219
2024-05-31,AAPL,190.7746
2024-06-03,AAPL,192.5409
2024-06-04,AAPL,192.8584
2024-06-05,AAPL,194.3668
2024-06-06,AAPL,192.9874
2024-06-07,AAPL,195.3789
2024-06-10,AAPL,191.6379
2024-06-11,AAPL,205.5602
2024-06-12,AAPL,211.4348
2024-06-13,AAPL,212.5958
2024-06-14,AAPL,210.8592
2024-06-17,AAPL,215.0071
2024-06-18,AAPL,212.6454
2024-06-20,AAPL,208.0708
2024-06-21,AAPL,205.8976
2024-06-24,AAPL,206.5426
2024-06-25,AAPL,207.4655
2024-06-26,AAPL,211.6134
2024-06-27,AAPL,212.4569
2024-06-28,AAPL,209.0036
2024-07-01,AAPL,215.0865
2024-07-02,AAPL,218.5795
2024-07-03,AAPL,219.8497
2024-07-05,AAPL,224.6029
2024-07-08,AAPL,226.0716
2024-07-09,AAPL,226.925
2024-07-10,AAPL,231.1919
2024-07-11,AAPL,225.8235
2024-07-12,AAPL,228.7707
2024-07-15,AAPL,232.6011
2024-07-16,AAPL,233.0178
2024-07-17,AAPL,227.1234
2024-07-18,AAPL,222.4595
2024-07-19,AAPL,222.5885
2024-07-22,AAPL,222.2412
2024-07-23,AAPL,223.2831
2024-07-24,AAPL,216.8628
2024-07-25,AAPL,215.8208
2024-07-26,AAPL,216.2872
2024-07-29,AAPL,216.5651
2024-07-30,AAPL,217.1208
2024-07-31,AAPL,220.3756
2024-08-01,AAPL,216.6841
2024-08-02,AAPL,218.1727
2024-08-05,AAPL,207.6639
2024-08-06,AAPL,205.6396
2024-08-07,AAPL,208.2097
2024-08-08,AAPL,211.6729
2024-08-09,AAPL,214.5805
2024-08-12,AAPL,216.1104
2024-08-13,AAPL,219.826
2024-08-14,AAPL,220.2731
2024-08-15,AAPL,223.2535
2024-08-16,AAPL,224.5748
2024-08-19,AAPL,224.4158
2024-08-20,AAPL,225.0318
2024-08-21,AAPL,224.9225
2024-08-22,AAPL,223.0647
2024-08-23,AAPL,225.3596
2024-08-26,AAPL,225.6974
2024-08-27,AAPL,226.5419
2024-08-28,AAPL,225.0119
2024-08-29,AAPL,228.2904
2024-08-30,AAPL,227.5056
2024-09-03,AAPL,221.3162
2024-09-04,AAPL,219.4087
2024-09-05,AAPL,220.9287
2024-09-06,AAPL,219.3789
2024-09-09,AAPL,219.4683
2024-09-10,AAPL,218.6736
2024-09-11,AAPL,221.2069
2024-09-12,AAPL,221.3162
2024-09-13,AAPL,221.048
2024-09-16,AAPL,214.9083
2024-09-17,AAPL,215.3752
2024-09-18,AAPL,219.2498
2024-09-19,AAPL,227.3764
2024-09-20,AAPL,226.7107
2024-09-23,AAPL,224.9921
2024-09-24,AAPL,225.8862
2024-09-25,AAPL,224.8927
2024-09-26,AAPL,226.0352
2024-09-27,AAPL,226.3034
2024-09-30,AAPL,231.4794
2024-10-01,AAPL,224.7337
2024-10-02,AAPL,225.3
2024-10-03,AAPL,224.1973
2024-10-04,AAPL,225.3199
2024-10-07,AAPL,220.2432
2024-10-08,AAPL,224.2966
2024-10-09,AAPL,228.042
2024-10-10,AAPL,227.5453
2024-10-11,AAPL,226.065
2024-10-14,AAPL,229.7905
2024-10-15,AAPL,232.3239
2024-10-16,AAPL,230.2674
2024-10-17,AAPL,230.635
2024-10-18,AAPL,233.4664
2024-10-21,AAPL,234.9367
2024-10-22,AAPL,234.3208
2024-10-23,AAPL,229.254
2024-10-24,AAPL,229.0653
2024-10-25,AAPL,229.8998
2024-10-28,AAPL,231.8768
2024-10-29,AAPL,232.1451
2024-10-30,AAPL,228.5983
2024-10-31,AAPL,224.4357
2024-11-01,AAPL,221.4553
2024-11-04,AAPL,220.5611
2024-11-05,AAPL,221.9917
2024-11-06,AAPL,221.2665
2024-11-07,AAPL,225.9955
2024-11-08,AAPL,225.7269
2024-11-11,AAPL,223.0117
2024-11-12,AAPL,223.0117
2024-11-13,AAPL,223.8969
2024-11-14,AAPL,226.9801
2024-11-15,AAPL,223.7776
2024-11-18,AAPL,226.7812
2024-11-19,AAPL,227.0397
2024-11-20,AAPL,227.7558
2024-11-21,AAPL,227.2784
2024-11-22,AAPL,228.6211
2024-11-25,AAPL,231.6048
2024-11-26,AAPL,233.7829
2024-11-27,AAPL,233.6536
2024-11-29,AAPL,236.0406
2024-12-02,AAPL,238.2883
2024-12-03,AAPL,241.3317
2024-12-04,AAPL,241.6897
2024-12-05,AAPL,241.7195
2024-12-06,AAPL,241.5206
2024-12-09,AAPL,245.4094
2024-12-10,AAPL,246.4239
2024-12-11,AAPL,245.1508
2024-12-12,AAPL,246.6129
2024-12-13,AAPL,246.7819
2024-12-16,AAPL,249.6761
2024-12-17,AAPL,252.1028
2024-12-18,AAPL,246.7023
2024-12-19,AAPL,248.4329
2024-12-20,AAPL,253.1074
2024-12-23,AAPL,253.8831
2024-12-24,AAPL,256.7972
2024-12-26,AAPL,257.6127
2024-12-27,AAPL,254.2014
2024-12-30,AAPL,250.8298
2024-12-31,AAPL,249.0595
2025-01-02,AAPL,242.5252
2025-01-03,AAPL,242.0378
2025-01-06,AAPL,243.6689
2025-01-07,AAPL,240.8941
2025-01-08,AAPL,241.3814
2025-01-10,AAPL,235.5632
2025-01-13,AAPL,233.1265
2025-01-14,AAPL,232.0126
2025-01-15,AAPL,236.5776
2025-01-16,AAPL,227.0199
2025-01-17,AAPL,228.7305
2025-01-21,AAPL,221.4304
2025-01-22,AAPL,222.6139
2025-01-23,AAPL,222.4449
2025-01-24,AAPL,221.5696
2025-01-27,AAPL,228.6112
2025-01-28,AAPL,236.9655
2025-01-29,AAPL,238.0596
2025-01-30,AAPL,236.2992
2025-01-31,AAPL,234.7178
2025-02-03,AAPL,226.7712
2025-02-04,AAPL,231.5352
2025-02-05,AAPL,231.207
2025-02-06,AAPL,231.9529
2025-02-07,AAPL,226.3933
2025-02-10,AAPL,226.6621
2025-02-11,AAPL,231.6105
2025-02-12,AAPL,235.8421
2025-02-13,AAPL,240.4819
2025-02-14,AAPL,243.5386
2025-02-18,AAPL,243.4091
2025-02-19,AAPL,243.8074
2025-02-20,AAPL,244.7632
2025-02-21,AAPL,244.4844
2025-02-24,AAPL,246.0277
2025-02-25,AAPL,245.968
2025-02-26,AAPL,239.317
2025-02-27,AAPL,236.2702
2025-02-28,AAPL,240.7905
2025-03-03,AAPL,236.9971
2025-03-04,AAPL,234.9062
2025-03-05,AAPL,234.717
2025-03-06,AAPL,234.3088
2025-03-07,AAPL,238.0326
2025-03-10,AAPL,226.4928
2025-03-11,AAPL,219.8817
2025-03-12,AAPL,216.0384
2025-03-13,AAPL,208.7701
2025-03-14,AAPL,212.5636
2025-03-17,AAPL,213.0714
2025-03-18,AAPL,211.767
2025-03-19,AAPL,214.306
2025-03-20,AAPL,213.1709
2025-03-21,AAPL,217.3228
2025-03-24,AAPL,219.7722
2025-03-25,AAPL,222.779
2025-03-26,AAPL,220.5687
2025-03-27,AAPL,222.8786
2025-03-28,AAPL,216.9544
2025-03-31,AAPL,221.1661
2025-04-01,AAPL,222.2215
2025-04-02,AAPL,222.9184
2025-04-03,AAPL,202.3082
2025-04-04,AAPL,187.5625
2025-04-07,AAPL,180.6726
2025-04-08,AAPL,171.6718
2025-04-09,AAPL,197.9871
2025-04-10,AAPL,189.5937
2025-04-11,AAPL,197.2901
2025-04-14,AAPL,201.6412
2025-04-15,AAPL,201.2628
2025-04-16,AAPL,193.427
2025-04-17,AAPL,196.1252
2025-04-21,AAPL,192.3218
2025-04-22,AAPL,198.8732
2025-04-23,AAPL,203.7121
2025-04-24,AAPL,207.4658
2025-04-25,AAPL,208.3718
2025-04-28,AAPL,209.2281
2025-04-29,AAPL,210.2935
2025-04-30,AAPL,211.5779
2025-05-01,AAPL,212.3943
2025-05-02,AAPL,204.4589
2025-05-05,AAPL,198.0269
2025-05-06,AAPL,197.6486
2025-05-07,AAPL,195.3984
2025-05-08,AAPL,196.633
2025-05-09,AAPL,197.6685
2025-05-12,AAPL,210.1505
2025-05-13,AAPL,212.284
2025-05-14,AAPL,211.6858
2025-05-15,AAPL,210.8085
2025-05-16,AAPL,210.6191
2025-05-19,AAPL,208.1466
2025-05-20,AAPL,206.2324
2025-05-21,AAPL,201.4769
2025-05-22,AAPL,200.7491
2025-05-23,AAPL,194.6776
2025-05-27,AAPL,199.6026
2025-05-28,AAPL,199.812
2025-05-29,AAPL,199.3434
2025-05-30,AAPL,200.2407
2025-06-02,AAPL,201.0881
2025-06-03,AAPL,202.6533
2025-06-04,AAPL,202.2047
2025-06-05,AAPL,200.0213
2025-06-06,AAPL,203.3013
2025-06-09,AAPL,200.8388
2025-06-10,AAPL,202.0551
2025-06-11,AAPL,198.1769
2025-06-12,AAPL,198.5957
2025-06-13,AAPL,195.854
2025-06-16,AAPL,197.818
2025-06-17,AAPL,195.0465
2025-06-18,AAPL,195.9836
2025-06-20,AAPL,200.3902
2025-06-23,AAPL,200.8887
2025-06-24,AAPL,199.6923
2025-06-25,AAPL,200.9485
2025-06-26,AAPL,200.3902
2025-06-27,AAPL,200.47
2025-06-30,AAPL,204.5475
2025-07-01,AAPL,207.1895
2025-07-02,AAPL,211.7955
2025-07-03,AAPL,212.9021
2025-07-07,AAPL,209.313
2025-07-08,AAPL,209.3728
2025-07-09,AAPL,210.4994
2025-07-10,AAPL,211.7656
2025-07-11,AAPL,210.5194
2025-07-14,AAPL,207.9871
2025-07-15,AAPL,208.4756
2025-07-16,AAPL,209.5224
2025-07-17,AAPL,209.3828
2025-07-18,AAPL,210.5393
2025-07-21,AAPL,211.8354
2025-07-22,AAPL,213.7495
2025-07-23,AAPL,213.5003
